?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0001004>	"EHDAA:2203"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"BTO:0000203"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"EHDAA2:0001604"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"XAO:0000117"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"MAT:0000030"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"CALOHA:TS-1319"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"ZFA:0000272"
<http://purl.obolibrary.org/obo/UBERON_0001004>	<http://linkedlifedata.com/resource/umls/id/C0035237>
<http://purl.obolibrary.org/obo/UBERON_0001004>	"UMLS:C0035237"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"TAO:0000272"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"MIAA:0000030"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"EFO:0000804"
<http://purl.obolibrary.org/obo/UBERON_0001004>	<http://en.wikipedia.org/wiki/Respiratory_system>
<http://purl.obolibrary.org/obo/UBERON_0001004>	"NCIT:C12779"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"AAO:0000541"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"MESH:D012137"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"EV:0100036"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"EMAPA:16727"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"VHOG:0000202"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"GAID:78"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"FMA:7158"
<http://purl.obolibrary.org/obo/UBERON_0001004>	<http://www.snomedbrowser.com/Codes/Details/278197002>
<http://purl.obolibrary.org/obo/UBERON_0001004>	"OpenCyc:Mx4rvVjzFJwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"SCTID:278197002"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"Wikipedia:Respiratory_system"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"VHOG:0000272"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"FMA:3939"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"MESH:D017536"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"GAID:479"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"MA:0001926"
<http://purl.obolibrary.org/obo/UBERON_0001530>	<http://en.wikipedia.org/wiki/Common_carotid_artery>
<http://purl.obolibrary.org/obo/UBERON_0001530>	"NCIT:C32352"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"EHDAA2:0000217"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"UMLS:C0162859"
<http://purl.obolibrary.org/obo/UBERON_0001530>	<http://linkedlifedata.com/resource/umls/id/C0162859>
<http://purl.obolibrary.org/obo/UBERON_0001530>	"EHDAA:7331"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"EMAPA:17855"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"CALOHA:TS-0116"
<http://purl.obolibrary.org/obo/UBERON_0001530>	<http://www.snomedbrowser.com/Codes/Details/362041005>
<http://purl.obolibrary.org/obo/UBERON_0001530>	"Wikipedia:Common_carotid_artery"
<http://purl.obolibrary.org/obo/UBERON_0001530>	"SCTID:362041005"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"MA:0000262"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"VHOG:0001431"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"EMAPA:18231"
<http://purl.obolibrary.org/obo/UBERON_0001766>	<http://en.wikipedia.org/wiki/Anterior_chamber_of_eyeball>
<http://purl.obolibrary.org/obo/UBERON_0001766>	"EHDAA:9033"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"BTO:0002084"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"FMA:58078"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"MESH:D000867"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"EHDAA2:0000129"
<http://purl.obolibrary.org/obo/UBERON_0001766>	<http://www.snomedbrowser.com/Codes/Details/181160009>
<http://purl.obolibrary.org/obo/UBERON_0001766>	"NCIT:C12667"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"GAID:889"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"UMLS:C0003151"
<http://purl.obolibrary.org/obo/UBERON_0001766>	<http://linkedlifedata.com/resource/umls/id/C0003151>
<http://purl.obolibrary.org/obo/UBERON_0001766>	"SCTID:181160009"
<http://purl.obolibrary.org/obo/UBERON_0001766>	"Wikipedia:Anterior_chamber_of_eyeball"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"UMLS:C0027789"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"MESH:A16.254.600"
<http://purl.obolibrary.org/obo/UBERON_0002342>	<http://linkedlifedata.com/resource/umls/id/C0027789>
<http://purl.obolibrary.org/obo/UBERON_0002342>	<http://en.wikipedia.org/wiki/Neural_crest>
<http://purl.obolibrary.org/obo/UBERON_0002342>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=1366>
<http://purl.obolibrary.org/obo/UBERON_0002342>	"MAT:0000066"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"FMA:86666"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"AAO:0010578"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"GAID:1310"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"MIAA:0000066"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"BTO:0001764"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"ZFA:0000045"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"CALOHA:TS-0676"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"TAO:0000045"
<http://purl.obolibrary.org/obo/UBERON_0002342>	<http://www.snomedbrowser.com/Codes/Details/361462002>
<http://purl.obolibrary.org/obo/UBERON_0002342>	"VHOG:0000057"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"NCIT:C34222"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"XAO:0000048"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"EMAPA:32737"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"EHDAA2:0004419"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"neuronames:1366"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"MESH:D009432"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"SCTID:361462002"
<http://purl.obolibrary.org/obo/UBERON_0002342>	"Wikipedia:Neural_crest"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"NCIT:C34057"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"FMA:293108"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"FBbt:00005317"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"UMLS:C0017199"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"MIAA:0000179"
<http://purl.obolibrary.org/obo/UBERON_0004734>	<http://linkedlifedata.com/resource/umls/id/C1284022>
<http://purl.obolibrary.org/obo/UBERON_0004734>	<http://linkedlifedata.com/resource/umls/id/C0017199>
<http://purl.obolibrary.org/obo/UBERON_0004734>	"UMLS:C1284022"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"NCIT:C34058"
<http://purl.obolibrary.org/obo/UBERON_0004734>	<http://en.wikipedia.org/wiki/Trilaminar_blastocyst>
<http://purl.obolibrary.org/obo/UBERON_0004734>	<http://en.wikipedia.org/wiki/Gastrula>
<http://purl.obolibrary.org/obo/UBERON_0004734>	"BILA:0000060"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"GAID:1302"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"BTO:0001403"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"MESH:A16.254.412"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"Wikipedia:Trilaminar_blastocyst"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"MESH:D005775"
<http://purl.obolibrary.org/obo/UBERON_0004734>	"Wikipedia:Gastrula"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BAMS:BS"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"VHOG:0001457"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"NCIT:C12441"
<http://purl.obolibrary.org/obo/UBERON_0002298>	<http://en.wikipedia.org/wiki/Brainstem>
<http://purl.obolibrary.org/obo/UBERON_0002298>	"CALOHA:TS-0093"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BTO:0000146"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EFO:0001962"
<http://purl.obolibrary.org/obo/UBERON_0002298>	<http://linkedlifedata.com/resource/umls/id/C0006121>
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EV:0100241"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MBA:343"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MA:0000169"
<http://purl.obolibrary.org/obo/UBERON_0002298>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=236>
<http://purl.obolibrary.org/obo/UBERON_0002298>	"http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=236"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"MESH:D001933"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"BIRNLEX:1565"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"UMLS:C0006121"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"TAO:0002156"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"FMA:79876"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"ZFA:0001707"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"EMAPA:32678"
<http://purl.obolibrary.org/obo/UBERON_0002298>	<http://www.snomedbrowser.com/Codes/Details/180925009>
<http://purl.obolibrary.org/obo/UBERON_0002298>	"SCTID:180925009"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"Wikipedia:Brainstem"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"AAO:0000371"
<http://purl.obolibrary.org/obo/UBERON_0000992>	<http://www.snomedbrowser.com/Codes/Details/181464007>
<http://purl.obolibrary.org/obo/UBERON_0000992>	"EV:0100111"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"MESH:D010053"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"BSA:0000080"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"FBbt:00004865"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"ZFA:0000403"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"BTO:0000975"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"MA:0000384"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"GAID:367"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"VHOG:0000251"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"EFO:0000973"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"CALOHA:TS-0730"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"EHDAA2:0001360"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"MIAA:0000125"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"FMA:7209"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"NCIT:C12404"
<http://purl.obolibrary.org/obo/UBERON_0000992>	<http://en.wikipedia.org/wiki/Ovary>
<http://purl.obolibrary.org/obo/UBERON_0000992>	"EMAPA:17962"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"TAO:0000403"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"XAO:0000258"
<http://purl.obolibrary.org/obo/UBERON_0000992>	<http://linkedlifedata.com/resource/umls/id/C0029939>
<http://purl.obolibrary.org/obo/UBERON_0000992>	"BILA:0000125"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"EHDAA:8124"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"UMLS:C0029939"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"OpenCyc:Mx4rvVi9QJwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"SCTID:181464007"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"Wikipedia:Ovary"
<http://purl.obolibrary.org/obo/UBERON_0019042>	"BTO:0002439"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"EMAPA:16675"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"ZFA:0001071"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"EHDAA2:0001304"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"TAO:0001071"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"VHOG:0000490"
<http://purl.obolibrary.org/obo/UBERON_0005672>	"EHDAA2:0001755"
<http://purl.obolibrary.org/obo/UBERON_0003382>	"VHOG:0001234"
<http://purl.obolibrary.org/obo/UBERON_0003382>	"EMAPA:17339"
<http://purl.obolibrary.org/obo/UBERON_0003382>	"FMA:83453"
<http://purl.obolibrary.org/obo/UBERON_0005688>	"EMAPA:17164"
<http://purl.obolibrary.org/obo/UBERON_0005688>	"EHDAA2:0000986"
<http://purl.obolibrary.org/obo/UBERON_0005688>	"VHOG:0000531"
<http://purl.obolibrary.org/obo/UBERON_0011249>	"FMA:7484"
<http://purl.obolibrary.org/obo/UBERON_0011249>	"VSAO:0000306"
<http://purl.obolibrary.org/obo/UBERON_0011249>	"VHOG:0001666"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"EFO:0003656"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"TAO:0001267"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"XAO:0004152"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"ZFA:0001267"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"FMA:74710"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"FMA:4724"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"OpenCyc:Mx4rvqdb95wpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0001586>	<http://linkedlifedata.com/resource/umls/id/C0226550>
<http://purl.obolibrary.org/obo/UBERON_0001586>	"RETIRED_EHDAA2:0000878"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"XAO:0000382"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"EMAPA:17620"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"EHDAA2:0000877"
<http://purl.obolibrary.org/obo/UBERON_0001586>	<http://www.snomedbrowser.com/Codes/Details/181372005>
<http://purl.obolibrary.org/obo/UBERON_0001586>	<http://en.wikipedia.org/wiki/Internal_jugular_vein>
<http://purl.obolibrary.org/obo/UBERON_0001586>	"NCIT:C32849"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"MA:0002157"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"galen:InternalJugularVein"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"UMLS:C0226550"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"AAO:0010236"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"EHDAA:5407"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"SCTID:181372005"
<http://purl.obolibrary.org/obo/UBERON_0001586>	"Wikipedia:Internal_jugular_vein"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"VHOG:0000745"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"ZFS:0000001"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"XAO:1000001"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"FBdv:00005288"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"EHDAA:27"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"PdumDv:0000100"
<http://purl.obolibrary.org/obo/UBERON_0000106>	<http://en.wikipedia.org/wiki/Zygote>
<http://purl.obolibrary.org/obo/UBERON_0000106>	"NCIT:C12601"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"BILS:0000106"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"BilaDO:0000005"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"EFO:0001322"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"Wikipedia:Zygote"
<http://purl.obolibrary.org/obo/UBERON_0010427>	"FMA:76551"
<http://purl.obolibrary.org/obo/UBERON_0010427>	<http://www.snomedbrowser.com/Codes/Details/280860001>
<http://purl.obolibrary.org/obo/UBERON_0010427>	<http://en.wikipedia.org/wiki/Ciliary_processes>
<http://purl.obolibrary.org/obo/UBERON_0010427>	"SCTID:280860001"
<http://purl.obolibrary.org/obo/UBERON_0010427>	"Wikipedia:Ciliary_processes"
<http://purl.obolibrary.org/obo/UBERON_0007651>	<http://www.snomedbrowser.com/Codes/Details/91833003>
<http://purl.obolibrary.org/obo/UBERON_0007651>	"FMA:5898"
<http://purl.obolibrary.org/obo/UBERON_0007651>	"SCTID:91833003"
<http://purl.obolibrary.org/obo/GO_0019953>	"Wikipedia:Sexual_reproduction"
<http://purl.obolibrary.org/obo/UBERON_0011566>	"EMAPA:18380"
<http://purl.obolibrary.org/obo/UBERON_0011566>	<http://www.snomedbrowser.com/Codes/Details/322648002>
<http://purl.obolibrary.org/obo/UBERON_0011566>	"FMA:9398"
<http://purl.obolibrary.org/obo/UBERON_0011566>	"SCTID:322648002"
<http://purl.obolibrary.org/obo/UBERON_0003258>	"EHDAA2:0004568"
<http://purl.obolibrary.org/obo/UBERON_0003258>	"EHDAA:524"
<http://purl.obolibrary.org/obo/CL_0000630>	"BTO:0002315"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EHDAA2:0001824"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"NCIT:C33224"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"VHOG:0001407"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"HAO:0000930"
<http://purl.obolibrary.org/obo/UBERON_0000020>	<http://linkedlifedata.com/resource/umls/id/C0935626>
<http://purl.obolibrary.org/obo/UBERON_0000020>	"GAID:63"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"BTO:0000202"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EHDAA:500"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"EMAPA:35955"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"UMLS:C0935626"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"FBbt:00005155"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"WBbt:0006929"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"BSA:0000121"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"AEO:0000094"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"CALOHA:TS-2043"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"MA:0000017"
<http://purl.obolibrary.org/obo/UBERON_0000020>	<http://www.snomedbrowser.com/Codes/Details/244485009>
<http://purl.obolibrary.org/obo/UBERON_0000020>	"MESH:D012679"
<http://purl.obolibrary.org/obo/UBERON_0000020>	"SCTID:244485009"
<http://purl.obolibrary.org/obo/CL_0000586>	"WBbt:0006796"
<http://purl.obolibrary.org/obo/CL_0000586>	"VHOG:0001534"
<http://purl.obolibrary.org/obo/CL_0000586>	"BTO:0000535"
<http://purl.obolibrary.org/obo/CL_0000586>	"NCIT:C12597"
<http://purl.obolibrary.org/obo/UBERON_0002020>	<http://en.wikipedia.org/wiki/Gray_matter>
<http://purl.obolibrary.org/obo/UBERON_0002020>	"VHOG:0001768"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"EHDAA2_RETIRED:0004658"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"TAO:0002197"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"ZFA:0001681"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"HBA:4006"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"EHDAA2:0003136"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"NCIT:C32695"
<http://purl.obolibrary.org/obo/UBERON_0002020>	<http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2869>
<http://purl.obolibrary.org/obo/UBERON_0002020>	"UMLS:C0018220"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"EMAPA:37596"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"AEO:0001012"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"MA:0001112"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"OpenCyc:Mx4rwDdKMpwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"FMA:67242"
<http://purl.obolibrary.org/obo/UBERON_0002020>	<http://linkedlifedata.com/resource/umls/id/C0018220>
<http://purl.obolibrary.org/obo/UBERON_0002020>	"neuronames:2869"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"Wikipedia:Gray_matter"
<http://purl.obolibrary.org/obo/CL_0002086>	"FMA:67968"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"VHOG:0001680"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"FMA:295662"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"EHDAA2:0001846"
<http://purl.obolibrary.org/obo/UBERON_0003055>	<http://linkedlifedata.com/resource/umls/id/C1518973>
<http://purl.obolibrary.org/obo/UBERON_0003055>	"XAO:0000029"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"UMLS:C1518973"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"TAO:0001185"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"ZFA:0001185"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"NCIT:C34247"
<http://purl.obolibrary.org/obo/UBERON_0003055>	"EHDAA:6538"
<http://purl.obolibrary.org/obo/UBERON_0018260>	"NCIT:C75444"
<http://purl.obolibrary.org/obo/UBERON_0018260>	<http://linkedlifedata.com/resource/umls/id/C0225358>
<http://purl.obolibrary.org/obo/UBERON_0018260>	"FMA:45634"
<http://purl.obolibrary.org/obo/UBERON_0018260>	"UMLS:C0225358"
<http://purl.obolibrary.org/obo/UBERON_0010000>	"CARO:0010000"
<http://purl.obolibrary.org/obo/UBERON_0010000>	"FBbt:00100313"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"MIAA:0000369"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"EFO:0001650"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"FMA:293966"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"AAO:0010466"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"MAT:0000369"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"XAO:0000305"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"VSAO:0000073"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"UMLS:C0039508"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"ZFA:0005647"
<http://purl.obolibrary.org/obo/UBERON_0000043>	<http://www.snomedbrowser.com/Codes/Details/256667004>
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EV:0100149"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"galen:Tendon"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EMAPA:35854"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"MA:0000115"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"CALOHA:TS-1021"
<http://purl.obolibrary.org/obo/UBERON_0000043>	<http://en.wikipedia.org/wiki/Tendon>
<http://purl.obolibrary.org/obo/UBERON_0000043>	"MESH:D013710"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"XAO:0000173"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"GAID:276"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"AEO:0000091"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"EHDAA2:0003091"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"VHOG:0001286"
<http://purl.obolibrary.org/obo/UBERON_0000043>	<http://linkedlifedata.com/resource/umls/id/C0039508>
<http://purl.obolibrary.org/obo/UBERON_0000043>	"BTO:0001356"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"NCIT:C13045"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"FMA:9721"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"OpenCyc:Mx4rvVjefJwpEbGdrcN5Y29ycA"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"Wikipedia:Tendon"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"SCTID:256667004"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"EFO:0003466"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"AAO:0000470"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"TAO:0001376"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"ZFA:0001376"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"XAO:0004132"
<http://purl.obolibrary.org/obo/UBERON_0002241>	"VHOG:0000288"
<http://purl.obolibrary.org/obo/UBERON_0002241>	"TAO:0001424"
<http://purl.obolibrary.org/obo/UBERON_0002241>	"EMAPA:17681"
<http://purl.obolibrary.org/obo/UBERON_0002241>	<http://en.wikipedia.org/wiki/Chondrocranium>
<http://purl.obolibrary.org/obo/UBERON_0002241>	"EHDAA2:0000243"
